Model,Branded variable name,Frequency,STASH,Section,Item,time_profile,domain_profile,usage_profile,approved
HadGEM3-GC31,tnhuspbl_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UPU,True
HadGEM3-GC5,tnhuspbl_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UPU,True
UKESM1,tdps_tavg-h2m-hxy-u,mon,m01s03i250,3,250,DIAG,UP5,True
UKESM1-3,tdps_tavg-h2m-hxy-u,mon,m01s03i250,3,250,DIAG,UP5,True
HadGEM3-GC31,tdps_tavg-h2m-hxy-u,mon,m01s03i250,3,250,DIAG,UP5,True
HadGEM3-GC5,tdps_tavg-h2m-hxy-u,mon,m01s03i250,3,250,DIAG,UP5,True
UKESM1,tasLut_tavg-h2m-hxy-multi,mon,m01s03i236,3,236,DIAG,UP5,True
UKESM1-3,tasLut_tavg-h2m-hxy-multi,mon,m01s03i236,3,236,DIAG,UP5,True
UKESM1,tasLut_tavg-h2m-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1-3,tasLut_tavg-h2m-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1,sweLut_tavg-u-hxy-multi,mon,m01s03i317,3,317,DTILE,UP5,True
UKESM1-3,sweLut_tavg-u-hxy-multi,mon,m01s03i317,3,317,DTILE,UP5,True
UKESM1,sweLut_tavg-u-hxy-multi,mon,m01s08i236,8,236,DTILE,UP5,True
UKESM1-3,sweLut_tavg-u-hxy-multi,mon,m01s08i236,8,236,DTILE,UP5,True
HadGEM3-GC31,sweLut_tavg-u-hxy-multi,mon,m01s03i317,3,317,DTILE,UP5,True
HadGEM3-GC5,sweLut_tavg-u-hxy-multi,mon,m01s03i317,3,317,DTILE,UP5,True
HadGEM3-GC31,sweLut_tavg-u-hxy-multi,mon,m01s08i236,8,236,DTILE,UP5,True
HadGEM3-GC5,sweLut_tavg-u-hxy-multi,mon,m01s08i236,8,236,DTILE,UP5,True
UKESM1,sfcWind_tmax-h10m-hxy-u,mon,m01s03i230,3,230,DIAG,UP6,False
HadGEM3-GC31,sfcWind_tmax-h10m-hxy-u,mon,m01s03i230,3,230,DIAG,UP6,False
UKESM1,rss_tavg-u-hxy-u,mon,m01s01i201,1,201,DIAG,UP5,True
UKESM1-3,rss_tavg-u-hxy-u,mon,m01s01i201,1,201,DIAG,UP5,True
HadGEM3-GC31,rss_tavg-u-hxy-u,mon,m01s01i201,1,201,DIAG,UP5,True
HadGEM3-GC5,rss_tavg-u-hxy-u,mon,m01s01i201,1,201,DIAG,UP5,True
UKESM1,rls_tavg-u-hxy-u,mon,m01s02i201,2,201,DIAG,UP5,True
UKESM1-3,rls_tavg-u-hxy-u,mon,m01s02i201,2,201,DIAG,UP5,True
UKESM1,rls_tavg-u-hxy-u,mon,m01s02i205,2,205,DIAG,UP5,True
UKESM1-3,rls_tavg-u-hxy-u,mon,m01s02i205,2,205,DIAG,UP5,True
UKESM1,rls_tavg-u-hxy-u,mon,m01s03i332,3,332,DIAG,UP5,True
UKESM1-3,rls_tavg-u-hxy-u,mon,m01s03i332,3,332,DIAG,UP5,True
HadGEM3-GC31,rls_tavg-u-hxy-u,mon,m01s02i201,2,201,DIAG,UP5,True
HadGEM3-GC5,rls_tavg-u-hxy-u,mon,m01s02i201,2,201,DIAG,UP5,True
HadGEM3-GC31,rls_tavg-u-hxy-u,mon,m01s02i205,2,205,DIAG,UP5,True
HadGEM3-GC5,rls_tavg-u-hxy-u,mon,m01s02i205,2,205,DIAG,UP5,True
HadGEM3-GC31,rls_tavg-u-hxy-u,mon,m01s03i332,3,332,DIAG,UP5,True
HadGEM3-GC5,rls_tavg-u-hxy-u,mon,m01s03i332,3,332,DIAG,UP5,True
UKESM1,reffclws_tavg-al-hxy-scl,mon,m01s02i312,2,312,DALLTH,UP5,False
UKESM1,reffclws_tavg-al-hxy-scl,mon,m01s02i397,2,397,DALLTH,UP5,False
UKESM1,reffclws_tavg-al-hxy-scl,mon,m01s00i033,0,33,DIAG,UP5,False
HadGEM3-GC31,reffclws_tavg-al-hxy-scl,mon,m01s02i312,2,312,DALLTH,UP5,False
HadGEM3-GC31,reffclws_tavg-al-hxy-scl,mon,m01s02i397,2,397,DALLTH,UP5,False
HadGEM3-GC31,reffclws_tavg-al-hxy-scl,mon,m01s00i033,0,33,DIAG,UP5,False
UKESM1,reffclwc_tavg-al-hxy-ccl,mon,m01s02i312,2,312,DALLTH,UP5,False
UKESM1,reffclwc_tavg-al-hxy-ccl,mon,m01s02i397,2,397,DALLTH,UP5,False
UKESM1,reffclwc_tavg-al-hxy-ccl,mon,m01s00i033,0,33,DIAG,UP5,False
HadGEM3-GC31,reffclwc_tavg-al-hxy-ccl,mon,m01s02i312,2,312,DALLTH,UP5,False
HadGEM3-GC31,reffclwc_tavg-al-hxy-ccl,mon,m01s02i397,2,397,DALLTH,UP5,False
HadGEM3-GC31,reffclwc_tavg-al-hxy-ccl,mon,m01s00i033,0,33,DIAG,UP5,False
UKESM1,reffclis_tavg-al-hxy-scl,mon,m01s02i313,2,313,DALLTH,UP5,False
UKESM1,reffclis_tavg-al-hxy-scl,mon,m01s02i398,2,398,DALLTH,UP5,False
UKESM1,reffclis_tavg-al-hxy-scl,mon,m01s00i033,0,33,DIAG,UP5,False
HadGEM3-GC31,reffclis_tavg-al-hxy-scl,mon,m01s02i313,2,313,DALLTH,UP5,False
HadGEM3-GC31,reffclis_tavg-al-hxy-scl,mon,m01s02i398,2,398,DALLTH,UP5,False
HadGEM3-GC31,reffclis_tavg-al-hxy-scl,mon,m01s00i033,0,33,DIAG,UP5,False
UKESM1,reffclic_tavg-al-hxy-ccl,mon,m01s02i313,2,313,DALLTH,UP5,False
UKESM1,reffclic_tavg-al-hxy-ccl,mon,m01s02i398,2,398,DALLTH,UP5,False
UKESM1,reffclic_tavg-al-hxy-ccl,mon,m01s00i033,0,33,DIAG,UP5,False
HadGEM3-GC31,reffclic_tavg-al-hxy-ccl,mon,m01s02i313,2,313,DALLTH,UP5,False
HadGEM3-GC31,reffclic_tavg-al-hxy-ccl,mon,m01s02i398,2,398,DALLTH,UP5,False
HadGEM3-GC31,reffclic_tavg-al-hxy-ccl,mon,m01s00i033,0,33,DIAG,UP5,False
UKESM1,ra_tavg-u-hxy-tree,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,ra_tavg-u-hxy-tree,mon,m01s19i184,19,184,DPFTS,UP5,False
UKESM1,ra_tavg-u-hxy-shb,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,ra_tavg-u-hxy-shb,mon,m01s19i184,19,184,DPFTS,UP5,False
UKESM1,ra_tavg-u-hxy-ng,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,ra_tavg-u-hxy-ng,mon,m01s19i184,19,184,DPFTS,UP5,False
UKESM1,pastureFracC4_tavg-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,pastureFracC4_tavg-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,pastureFracC3_tavg-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,pastureFracC3_tavg-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,parasolRefl_tavg-u-hxy-sea,mon,m01s02i348,2,348,DCOSP5SZA,UP5,True
UKESM1-3,parasolRefl_tavg-u-hxy-sea,mon,m01s02i348,2,348,DCOSP5SZA,UP5,True
HadGEM3-GC31,parasolRefl_tavg-u-hxy-sea,mon,m01s02i348,2,348,DCOSP5SZA,UP5,True
HadGEM3-GC5,parasolRefl_tavg-u-hxy-sea,mon,m01s02i348,2,348,DCOSP5SZA,UP5,True
UKESM1,npp_tavg-u-hxy-tree,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,npp_tavg-u-hxy-tree,mon,m01s19i101,19,101,DPFTS,UP5,False
UKESM1,npp_tavg-u-hxy-shb,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,npp_tavg-u-hxy-shb,mon,m01s19i101,19,101,DPFTS,UP5,False
UKESM1,nppLut_tavg-u-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1-3,nppLut_tavg-u-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1,nppLut_tavg-u-hxy-multi,mon,m01s19i101,19,101,DPFTS,UP5,True
UKESM1-3,nppLut_tavg-u-hxy-multi,mon,m01s19i101,19,101,DPFTS,UP5,True
UKESM1,npp_tavg-u-hxy-ng,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,npp_tavg-u-hxy-ng,mon,m01s19i101,19,101,DPFTS,UP5,False
UKESM1,nVeg_tavg-u-hxy-lnd,mon,m01s19i137,19,137,DIAG,UP5,True
UKESM1-3,nVeg_tavg-u-hxy-lnd,mon,m01s19i137,19,137,DIAG,UP5,True
UKESM1,nStem_tavg-u-hxy-lnd,mon,m01s19i131,19,131,DPFTS,UP5,True
UKESM1-3,nStem_tavg-u-hxy-lnd,mon,m01s19i131,19,131,DPFTS,UP5,True
UKESM1,nSoil_tavg-u-hxy-lnd,mon,m01s19i145,19,145,DIAG,UP5,True
UKESM1-3,nSoil_tavg-u-hxy-lnd,mon,m01s19i145,19,145,DIAG,UP5,True
UKESM1,nRoot_tavg-u-hxy-lnd,mon,m01s19i133,19,133,DPFTS,UP5,True
UKESM1-3,nRoot_tavg-u-hxy-lnd,mon,m01s19i133,19,133,DPFTS,UP5,True
UKESM1,nMineral_tavg-u-hxy-lnd,mon,m01s19i146,19,146,DIAG,UP5,True
UKESM1-3,nMineral_tavg-u-hxy-lnd,mon,m01s19i146,19,146,DIAG,UP5,True
UKESM1,nLeaf_tavg-u-hxy-lnd,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1-3,nLeaf_tavg-u-hxy-lnd,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1,nLeaf_tavg-u-hxy-lnd,mon,m01s19i132,19,132,DPFTS,UP5,True
UKESM1-3,nLeaf_tavg-u-hxy-lnd,mon,m01s19i132,19,132,DPFTS,UP5,True
UKESM1,nLand_tavg-u-hxy-lnd,mon,m01s19i147,19,147,DIAG,UP5,True
UKESM1-3,nLand_tavg-u-hxy-lnd,mon,m01s19i147,19,147,DIAG,UP5,True
UKESM1,mrsol_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
UKESM1-3,mrsol_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
HadGEM3-GC31,mrsol_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
HadGEM3-GC5,mrsol_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
UKESM1,mrsll_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
UKESM1-3,mrsll_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
UKESM1,mrsll_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
UKESM1-3,mrsll_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
UKESM1,mrsll_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
UKESM1-3,mrsll_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
HadGEM3-GC31,mrsll_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
HadGEM3-GC5,mrsll_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
HadGEM3-GC31,mrsll_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
HadGEM3-GC5,mrsll_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
HadGEM3-GC31,mrsll_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
HadGEM3-GC5,mrsll_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
UKESM1,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
UKESM1-3,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
UKESM1,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
UKESM1-3,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
UKESM1,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
UKESM1-3,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
HadGEM3-GC31,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
HadGEM3-GC5,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i223,8,223,DSOIL,UP5,True
HadGEM3-GC31,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
HadGEM3-GC5,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i229,8,229,DSOIL,UP5,True
HadGEM3-GC31,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
HadGEM3-GC5,mrsfl_tavg-sl-hxy-lnd,mon,m01s08i230,8,230,DSOIL,UP5,True
UKESM1,loadso4_tavg-u-hxy-u,mon,m01s38i520,38,520,DIAG,UP5,True
UKESM1-3,loadso4_tavg-u-hxy-u,mon,m01s38i520,38,520,DIAG,UP5,True
UKESM1,laiLut_tavg-u-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1-3,laiLut_tavg-u-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1,laiLut_tavg-u-hxy-multi,mon,m01s19i014,19,014,DPFTS,UP5,True
UKESM1-3,laiLut_tavg-u-hxy-multi,mon,m01s19i014,19,014,DPFTS,UP5,True
UKESM1,intvaw_tavg-u-hxy-u,mon,m01s30i463,30,463,DIAG,UP5,True
UKESM1-3,intvaw_tavg-u-hxy-u,mon,m01s30i463,30,463,DIAG,UP5,True
HadGEM3-GC31,intvaw_tavg-u-hxy-u,mon,m01s30i463,30,463,DIAG,UP5,True
HadGEM3-GC5,intvaw_tavg-u-hxy-u,mon,m01s30i463,30,463,DIAG,UP5,True
UKESM1,intvadse_tavg-u-hxy-u,mon,m01s30i423,30,423,DIAG,UP5,True
UKESM1-3,intvadse_tavg-u-hxy-u,mon,m01s30i423,30,423,DIAG,UP5,True
UKESM1,intvadse_tavg-u-hxy-u,mon,m01s30i426,30,426,DIAG,UP5,True
UKESM1-3,intvadse_tavg-u-hxy-u,mon,m01s30i426,30,426,DIAG,UP5,True
HadGEM3-GC31,intvadse_tavg-u-hxy-u,mon,m01s30i423,30,423,DIAG,UP5,True
HadGEM3-GC5,intvadse_tavg-u-hxy-u,mon,m01s30i423,30,423,DIAG,UP5,True
HadGEM3-GC31,intvadse_tavg-u-hxy-u,mon,m01s30i426,30,426,DIAG,UP5,True
HadGEM3-GC5,intvadse_tavg-u-hxy-u,mon,m01s30i426,30,426,DIAG,UP5,True
UKESM1,intuaw_tavg-u-hxy-u,mon,m01s30i462,30,462,DIAG,UP5,True
UKESM1-3,intuaw_tavg-u-hxy-u,mon,m01s30i462,30,462,DIAG,UP5,True
HadGEM3-GC31,intuaw_tavg-u-hxy-u,mon,m01s30i462,30,462,DIAG,UP5,True
HadGEM3-GC5,intuaw_tavg-u-hxy-u,mon,m01s30i462,30,462,DIAG,UP5,True
UKESM1,intuadse_tavg-u-hxy-u,mon,m01s30i422,30,422,DIAG,UP5,False
UKESM1,intuadse_tavg-u-hxy-u,mon,m01s30i425,30,425,DIAG,UP5,False
HadGEM3-GC31,intuadse_tavg-u-hxy-u,mon,m01s30i422,30,422,DIAG,UP5,False
HadGEM3-GC31,intuadse_tavg-u-hxy-u,mon,m01s30i425,30,425,DIAG,UP5,False
UKESM1,hfssLut_tavg-u-hxy-multi,mon,m01s03i290,3,290,DTILE,UP5,True
UKESM1-3,hfssLut_tavg-u-hxy-multi,mon,m01s03i290,3,290,DTILE,UP5,True
UKESM1,hflsLut_tavg-u-hxy-multi,mon,m01s03i330,3,330,DTILE,UP5,True
UKESM1-3,hflsLut_tavg-u-hxy-multi,mon,m01s03i330,3,330,DTILE,UP5,True
UKESM1,grassFracC4_tavg-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,grassFracC4_tavg-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,grassFracC3_tavg-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,grassFracC3_tavg-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,gppLut_tavg-u-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1-3,gppLut_tavg-u-hxy-multi,mon,m01s19i013,19,013,DTILE,UP5,True
UKESM1,gppLut_tavg-u-hxy-multi,mon,m01s19i101,19,101,DPFTS,UP5,True
UKESM1-3,gppLut_tavg-u-hxy-multi,mon,m01s19i101,19,101,DPFTS,UP5,True
UKESM1,gpp_tavg-u-hxy-ng,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,gpp_tavg-u-hxy-ng,mon,m01s19i182,19,182,DPFTS,UP5,False
UKESM1,fracLut_tpt-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,fracLut_tpt-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,flashrate_tavg-u-hxy-u,mon,m01s50i082,50,082,DIAG,UP5,True
UKESM1-3,flashrate_tavg-u-hxy-u,mon,m01s50i082,50,082,DIAG,UP5,True
HadGEM3-GC31,flashrate_tavg-u-hxy-u,mon,m01s50i082,50,082,DIAG,UP5,True
HadGEM3-GC5,flashrate_tavg-u-hxy-u,mon,m01s50i082,50,082,DIAG,UP5,True
UKESM1,fProductDecomp_tavg-u-hxy-lnd,mon,m01s19i042,19,042,DIAG,UP5,True
UKESM1-3,fProductDecomp_tavg-u-hxy-lnd,mon,m01s19i042,19,042,DIAG,UP5,True
UKESM1,fNup_tavg-u-hxy-lnd,mon,m01s19i113,19,113,DIAG,UP5,True
UKESM1-3,fNup_tavg-u-hxy-lnd,mon,m01s19i113,19,113,DIAG,UP5,True
UKESM1,fNup_tavg-u-hxy-lnd,mon,m01s19i160,19,160,DIAG,UP5,True
UKESM1-3,fNup_tavg-u-hxy-lnd,mon,m01s19i160,19,160,DIAG,UP5,True
UKESM1,fNnetmin_tavg-u-hxy-lnd,mon,m01s19i171,19,171,DIAG,UP5,True
UKESM1-3,fNnetmin_tavg-u-hxy-lnd,mon,m01s19i171,19,171,DIAG,UP5,True
UKESM1,fNnetmin_tavg-u-hxy-lnd,mon,m01s19i181,19,181,DIAG,UP5,True
UKESM1-3,fNnetmin_tavg-u-hxy-lnd,mon,m01s19i181,19,181,DIAG,UP5,True
UKESM1,fNloss_tavg-u-hxy-lnd,mon,m01s19i118,19,118,DIAG,UP5,True
UKESM1-3,fNloss_tavg-u-hxy-lnd,mon,m01s19i118,19,118,DIAG,UP5,True
UKESM1,fNleach_tavg-u-hxy-lnd,mon,m01s19i114,19,114,DIAG,UP5,True
UKESM1-3,fNleach_tavg-u-hxy-lnd,mon,m01s19i114,19,114,DIAG,UP5,True
UKESM1,fNgasNonFire_tavg-u-hxy-lnd,mon,m01s19i117,19,117,DIAG,UP5,True
UKESM1-3,fNgasNonFire_tavg-u-hxy-lnd,mon,m01s19i117,19,117,DIAG,UP5,True
UKESM1,fNgas_tavg-u-hxy-lnd,mon,m01s19i117,19,117,DIAG,UP5,True
UKESM1-3,fNgas_tavg-u-hxy-lnd,mon,m01s19i117,19,117,DIAG,UP5,True
UKESM1,fNfert_tavg-u-hxy-lnd,mon,m01s19i126,19,126,DIAG,UP5,True
UKESM1-3,fNfert_tavg-u-hxy-lnd,mon,m01s19i126,19,126,DIAG,UP5,True
UKESM1,fNVegSoil_tavg-u-hxy-lnd,mon,m01s19i124,19,124,DIAG,UP5,True
UKESM1-3,fNVegSoil_tavg-u-hxy-lnd,mon,m01s19i124,19,124,DIAG,UP5,True
UKESM1,fNAnthDisturb_tavg-u-hxy-lnd,mon,m01s19i120,19,120,DIAG,UP5,True
UKESM1-3,fNAnthDisturb_tavg-u-hxy-lnd,mon,m01s19i120,19,120,DIAG,UP5,True
UKESM1,fNAnthDisturb_tavg-u-hxy-lnd,mon,m01s19i122,19,122,DIAG,UP5,True
UKESM1-3,fNAnthDisturb_tavg-u-hxy-lnd,mon,m01s19i122,19,122,DIAG,UP5,True
UKESM1,fLuc_tavg-u-hxy-lnd,mon,m01s19i039,19,039,DIAG,UP5,True
UKESM1-3,fLuc_tavg-u-hxy-lnd,mon,m01s19i039,19,039,DIAG,UP5,True
UKESM1,fLuc_tavg-u-hxy-lnd,mon,m01s19i040,19,040,DIAG,UP5,True
UKESM1-3,fLuc_tavg-u-hxy-lnd,mon,m01s19i040,19,040,DIAG,UP5,True
UKESM1,fLuc_tavg-u-hxy-lnd,mon,m01s19i041,19,041,DIAG,UP5,True
UKESM1-3,fLuc_tavg-u-hxy-lnd,mon,m01s19i041,19,041,DIAG,UP5,True
UKESM1,fHarvestToAtmos_tavg-u-hxy-lnd,mon,m01s19i044,19,044,DIAG,UP5,True
UKESM1-3,fHarvestToAtmos_tavg-u-hxy-lnd,mon,m01s19i044,19,044,DIAG,UP5,True
UKESM1,fDeforestToProduct_tavg-u-hxy-lnd,mon,m01s19i036,19,036,DIAG,UP5,True
UKESM1-3,fDeforestToProduct_tavg-u-hxy-lnd,mon,m01s19i036,19,036,DIAG,UP5,True
UKESM1,fDeforestToProduct_tavg-u-hxy-lnd,mon,m01s19i037,19,037,DIAG,UP5,True
UKESM1-3,fDeforestToProduct_tavg-u-hxy-lnd,mon,m01s19i037,19,037,DIAG,UP5,True
UKESM1,fDeforestToProduct_tavg-u-hxy-lnd,mon,m01s19i038,19,038,DIAG,UP5,True
UKESM1-3,fDeforestToProduct_tavg-u-hxy-lnd,mon,m01s19i038,19,038,DIAG,UP5,True
UKESM1,fBNF_tavg-u-hxy-lnd,mon,m01s19i113,19,113,DIAG,UP5,True
UKESM1-3,fBNF_tavg-u-hxy-lnd,mon,m01s19i113,19,113,DIAG,UP5,True
UKESM1,evspsblpot_tavg-u-hxy-lnd,mon,m01s03i334,3,334,DIAG,UP5,True
UKESM1-3,evspsblpot_tavg-u-hxy-lnd,mon,m01s03i334,3,334,DIAG,UP5,True
HadGEM3-GC31,evspsblpot_tavg-u-hxy-lnd,mon,m01s03i334,3,334,DIAG,UP5,True
HadGEM3-GC5,evspsblpot_tavg-u-hxy-lnd,mon,m01s03i334,3,334,DIAG,UP5,True
UKESM1,ec550aer_tavg-al-hxy-u,mon,m01s02i530,2,530,DALLTHAOT,UP5,True
UKESM1-3,ec550aer_tavg-al-hxy-u,mon,m01s02i530,2,530,DALLTHAOT,UP5,True
UKESM1,ec550aer_tavg-al-hxy-u,mon,m01s02i540,2,540,DALLTHAOT,UP5,True
UKESM1-3,ec550aer_tavg-al-hxy-u,mon,m01s02i540,2,540,DALLTHAOT,UP5,True
UKESM1,ec550aer_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UP5,True
UKESM1-3,ec550aer_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UP5,True
HadGEM3-GC31,ec550aer_tavg-al-hxy-u,mon,m01s02i530,2,530,DALLTHAOT,UP5,True
HadGEM3-GC5,ec550aer_tavg-al-hxy-u,mon,m01s02i530,2,530,DALLTHAOT,UP5,True
HadGEM3-GC31,ec550aer_tavg-al-hxy-u,mon,m01s02i540,2,540,DALLTHAOT,UP5,True
HadGEM3-GC5,ec550aer_tavg-al-hxy-u,mon,m01s02i540,2,540,DALLTHAOT,UP5,True
HadGEM3-GC31,ec550aer_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UP5,True
HadGEM3-GC5,ec550aer_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UP5,True
UKESM1,depdust_tavg-u-hxy-u,mon,m01s03i440,3,440,DIAG,UP5,True
UKESM1-3,depdust_tavg-u-hxy-u,mon,m01s03i440,3,440,DIAG,UP5,True
HadGEM3-GC31,depdust_tavg-u-hxy-u,mon,m01s03i440,3,440,DIAG,UP5,True
HadGEM3-GC5,depdust_tavg-u-hxy-u,mon,m01s03i440,3,440,DIAG,UP5,True
UKESM1,cropFracC4_tavg-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,cropFracC4_tavg-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,cropFracC3_tavg-u-hxy-u,mon,m01s03i395,3,395,DIAG,UP5,False
UKESM1,cropFracC3_tavg-u-hxy-u,mon,m01s19i013,19,013,DTILE,UP5,False
UKESM1,co2_tavg-h2m-hxy-u,mon,m01s00i252,0,252,DALLTH,UP5,True
UKESM1-3,co2_tavg-h2m-hxy-u,mon,m01s00i252,0,252,DALLTH,UP5,True
UKESM1,co23D_tavg-al-hxy-u,mon,m01s00i252,0,252,DALLTH,UP5,True
UKESM1-3,co23D_tavg-al-hxy-u,mon,m01s00i252,0,252,DALLTH,UP5,True
UKESM1,co23D_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UP5,True
UKESM1-3,co23D_tavg-al-hxy-u,mon,m01s00i033,0,33,DIAG,UP5,True
UKESM1,clwmodis_tavg-u-hxy-u,mon,m01s02i330,2,330,DIAG,UP5,False
UKESM1,clwmodis_tavg-u-hxy-u,mon,m01s02i452,2,452,DIAG,UP5,False
HadGEM3-GC31,clwmodis_tavg-u-hxy-u,mon,m01s02i330,2,330,DIAG,UP5,False
HadGEM3-GC31,clwmodis_tavg-u-hxy-u,mon,m01s02i452,2,452,DIAG,UP5,False
UKESM1,cltmodis_tavg-u-hxy-u,mon,m01s02i330,2,330,DIAG,UP5,False
UKESM1,cltmodis_tavg-u-hxy-u,mon,m01s02i451,2,451,DIAG,UP5,False
HadGEM3-GC31,cltmodis_tavg-u-hxy-u,mon,m01s02i330,2,330,DIAG,UP5,False
HadGEM3-GC31,cltmodis_tavg-u-hxy-u,mon,m01s02i451,2,451,DIAG,UP5,False
UKESM1,clmisr_tavg-h16-hxy-air,mon,m01s02i330,2,330,DIAG,UP5,False
UKESM1,clmisr_tavg-h16-hxy-air,mon,m01s02i360,2,360,DCOSP16x7,UP5,False
HadGEM3-GC31,clmisr_tavg-h16-hxy-air,mon,m01s02i330,2,330,DIAG,UP5,False
HadGEM3-GC31,clmisr_tavg-h16-hxy-air,mon,m01s02i360,2,360,DCOSP16x7,UP5,False
UKESM1,climodis_tavg-u-hxy-u,mon,m01s02i330,2,330,DIAG,UP5,False
UKESM1,climodis_tavg-u-hxy-u,mon,m01s02i453,2,453,DIAG,UP5,False
HadGEM3-GC31,climodis_tavg-u-hxy-u,mon,m01s02i330,2,330,DIAG,UP5,False
HadGEM3-GC31,climodis_tavg-u-hxy-u,mon,m01s02i453,2,453,DIAG,UP5,False
UKESM1,cldnvi_tavg-u-hxy-u,mon,m01s01i280,1,280,DIAG,UP5,True
UKESM1-3,cldnvi_tavg-u-hxy-u,mon,m01s01i280,1,280,DIAG,UP5,True
UKESM1,cldnvi_tavg-u-hxy-u,mon,m01s01i281,1,281,DIAG,UP5,True
UKESM1-3,cldnvi_tavg-u-hxy-u,mon,m01s01i281,1,281,DIAG,UP5,True
HadGEM3-GC31,cldnvi_tavg-u-hxy-u,mon,m01s01i280,1,280,DIAG,UP5,True
HadGEM3-GC5,cldnvi_tavg-u-hxy-u,mon,m01s01i280,1,280,DIAG,UP5,True
